order_id,customer_id,customer_name,product_id,product_name,category,order_date,year,quarter,month,month_label,quantity,unit_price,total_amount,region
221,10,Vandelay Industries,15,USB-C Hub 7-port,Electronics,2023-05-25,2023,Q2,5,2023-05,1,59.99,59.99,West
188,1,Acme Corp,11,Desk Lamp LED,Furniture,2023-05-27,2023,Q2,5,2023-05,6,39.99,239.94,West
66,12,Monarch Corporation,9,Whiteboard XL,Office Supplies,2023-05-28,2023,Q2,5,2023-05,8,75.0,600.0,West
251,9,Sterling Cooper,12,Notebook Pack (10),Office Supplies,2023-05-28,2023,Q2,5,2023-05,13,14.99,194.87,Northeast
16,2,Globex Inc,3,Standing Desk,Furniture,2023-05-31,2023,Q2,5,2023-05,15,499.0,7485.0,Southeast
237,2,Globex Inc,11,Desk Lamp LED,Furniture,2023-06-02,2023,Q2,6,2023-06,13,39.99,519.87,Southwest
114,5,Hooli,8,Webcam HD,Electronics,2023-06-04,2023,Q2,6,2023-06,4,89.99,359.96,West
91,10,Vandelay Industries,11,Desk Lamp LED,Furniture,2023-06-04,2023,Q2,6,2023-06,20,39.99,799.8,Southwest
197,13,Oceanic Airlines,2,Wireless Mouse,Electronics,2023-06-05,2023,Q2,6,2023-06,12,29.99,359.88,Southeast
110,2,Globex Inc,5,Monitor 27in,Electronics,2023-06-05,2023,Q2,6,2023-06,14,349.99,4899.86,Midwest
257,6,Pied Piper,13,Pen Set Premium,Office Supplies,2023-06-06,2023,Q2,6,2023-06,17,12.99,220.83,West
57,5,Hooli,12,Notebook Pack (10),Office Supplies,2023-06-09,2023,Q2,6,2023-06,7,14.99,104.93,Northeast
15,8,Bluth Company,5,Monitor 27in,Electronics,2023-06-10,2023,Q2,6,2023-06,12,349.99,4199.88,West
163,15,Cyberdyne Systems,12,Notebook Pack (10),Office Supplies,2023-06-12,2023,Q2,6,2023-06,10,14.99,149.9,Southwest
254,3,Initech,2,Wireless Mouse,Electronics,2023-06-12,2023,Q2,6,2023-06,20,29.99,599.8,Southeast
228,3,Initech,7,Noise Cancelling Headphones,Electronics,2023-06-12,2023,Q2,6,2023-06,12,249.99,2999.88,West
253,13,Oceanic Airlines,16,Cloud Storage 1TB/yr,Software,2023-06-16,2023,Q2,6,2023-06,16,99.99,1599.84,Southwest
150,11,Prestige Worldwide,17,Project Mgmt License,Software,2023-06-21,2023,Q2,6,2023-06,3,149.99,449.97,Midwest
75,10,Vandelay Industries,10,Printer All-in-One,Electronics,2023-06-21,2023,Q2,6,2023-06,13,199.99,2599.87,Northeast
203,7,Dunder Mifflin,2,Wireless Mouse,Electronics,2023-06-23,2023,Q2,6,2023-06,16,29.99,479.84,Southwest
272,11,Prestige Worldwide,11,Desk Lamp LED,Furniture,2023-06-23,2023,Q2,6,2023-06,16,39.99,639.84,Southwest
78,11,Prestige Worldwide,6,Mechanical Keyboard,Electronics,2023-06-28,2023,Q2,6,2023-06,4,129.99,519.96,West
24,7,Dunder Mifflin,2,Wireless Mouse,Electronics,2023-06-28,2023,Q2,6,2023-06,20,29.99,599.8,Midwest
151,2,Globex Inc,12,Notebook Pack (10),Office Supplies,2023-07-12,2023,Q3,7,2023-07,17,14.99,254.83,West
172,10,Vandelay Industries,5,Monitor 27in,Electronics,2023-07-13,2023,Q3,7,2023-07,6,349.99,2099.94,Midwest
23,10,Vandelay Industries,15,USB-C Hub 7-port,Electronics,2023-07-16,2023,Q3,7,2023-07,19,59.99,1139.81,Midwest
141,4,Umbrella Corp,11,Desk Lamp LED,Furniture,2023-07-16,2023,Q3,7,2023-07,5,39.99,199.95,West
246,9,Sterling Cooper,3,Standing Desk,Furniture,2023-07-18,2023,Q3,7,2023-07,15,499.0,7485.0,Midwest
195,12,Monarch Corporation,8,Webcam HD,Electronics,2023-07-18,2023,Q3,7,2023-07,3,89.99,269.97,West
207,6,Pied Piper,10,Printer All-in-One,Electronics,2023-07-19,2023,Q3,7,2023-07,5,199.99,999.95,West
92,8,Bluth Company,14,Ergonomic Mouse Pad,Office Supplies,2023-07-22,2023,Q3,7,2023-07,19,24.99,474.81,Northeast
152,13,Oceanic Airlines,5,Monitor 27in,Electronics,2023-07-22,2023,Q3,7,2023-07,17,349.99,5949.83,Northeast
249,6,Pied Piper,14,Ergonomic Mouse Pad,Office Supplies,2023-07-26,2023,Q3,7,2023-07,11,24.99,274.89,Midwest
43,13,Oceanic Airlines,3,Standing Desk,Furniture,2023-07-29,2023,Q3,7,2023-07,14,499.0,6986.0,West
271,9,Sterling Cooper,12,Notebook Pack (10),Office Supplies,2023-07-29,2023,Q3,7,2023-07,7,14.99,104.93,Midwest
35,1,Acme Corp,13,Pen Set Premium,Office Supplies,2023-07-30,2023,Q3,7,2023-07,19,12.99,246.81,West
52,12,Monarch Corporation,7,Noise Cancelling Headphones,Electronics,2023-08-05,2023,Q3,8,2023-08,11,249.99,2749.89,West
220,5,Hooli,5,Monitor 27in,Electronics,2023-08-09,2023,Q3,8,2023-08,7,349.99,2449.93,Southwest
185,8,Bluth Company,9,Whiteboard XL,Office Supplies,2023-08-11,2023,Q3,8,2023-08,3,75.0,225.0,Southeast
42,13,Oceanic Airlines,8,Webcam HD,Electronics,2023-08-11,2023,Q3,8,2023-08,9,89.99,809.91,Southeast
204,13,Oceanic Airlines,7,Noise Cancelling Headphones,Electronics,2023-08-12,2023,Q3,8,2023-08,14,249.99,3499.86,Northeast
262,5,Hooli,5,Monitor 27in,Electronics,2023-08-15,2023,Q3,8,2023-08,19,349.99,6649.81,Southeast
83,8,Bluth Company,13,Pen Set Premium,Office Supplies,2023-08-17,2023,Q3,8,2023-08,19,12.99,246.81,Southwest
156,12,Monarch Corporation,7,Noise Cancelling Headphones,Electronics,2023-08-19,2023,Q3,8,2023-08,4,249.99,999.96,Midwest
238,4,Umbrella Corp,16,Cloud Storage 1TB/yr,Software,2023-08-21,2023,Q3,8,2023-08,7,99.99,699.93,Midwest
263,12,Monarch Corporation,14,Ergonomic Mouse Pad,Office Supplies,2023-08-21,2023,Q3,8,2023-08,2,24.99,49.98,Southwest
87,13,Oceanic Airlines,10,Printer All-in-One,Electronics,2023-08-29,2023,Q3,8,2023-08,9,199.99,1799.91,Northeast
261,5,Hooli,2,Wireless Mouse,Electronics,2023-09-04,2023,Q3,9,2023-09,1,29.99,29.99,Southwest
81,4,Umbrella Corp,16,Cloud Storage 1TB/yr,Software,2023-09-09,2023,Q3,9,2023-09,6,99.99,599.94,Southeast
217,11,Prestige Worldwide,9,Whiteboard XL,Office Supplies,2023-09-12,2023,Q3,9,2023-09,20,75.0,1500.0,Midwest
25,8,Bluth Company,13,Pen Set Premium,Office Supplies,2023-09-12,2023,Q3,9,2023-09,17,12.99,220.83,Southwest
183,10,Vandelay Industries,2,Wireless Mouse,Electronics,2023-09-12,2023,Q3,9,2023-09,2,29.99,59.98,Southeast
269,7,Dunder Mifflin,11,Desk Lamp LED,Furniture,2023-09-19,2023,Q3,9,2023-09,17,39.99,679.83,Southwest
148,7,Dunder Mifflin,15,USB-C Hub 7-port,Electronics,2023-09-22,2023,Q3,9,2023-09,1,59.99,59.99,Midwest
214,11,Prestige Worldwide,19,Video Conf License,Software,2023-09-22,2023,Q3,9,2023-09,10,199.99,1999.9,West
72,6,Pied Piper,3,Standing Desk,Furniture,2023-09-25,2023,Q3,9,2023-09,6,499.0,2994.0,Southwest
264,3,Initech,9,Whiteboard XL,Office Supplies,2023-10-07,2023,Q4,10,2023-10,17,75.0,1275.0,West
159,12,Monarch Corporation,15,USB-C Hub 7-port,Electronics,2023-10-09,2023,Q4,10,2023-10,16,59.99,959.84,Southeast
144,4,Umbrella Corp,16,Cloud Storage 1TB/yr,Software,2023-10-17,2023,Q4,10,2023-10,14,99.99,1399.86,West
219,2,Globex Inc,16,Cloud Storage 1TB/yr,Software,2023-10-19,2023,Q4,10,2023-10,2,99.99,199.98,West
300,5,Hooli,8,Webcam HD,Electronics,2023-10-19,2023,Q4,10,2023-10,15,89.99,1349.85,West
215,2,Globex Inc,4,Office Chair,Furniture,2023-10-19,2023,Q4,10,2023-10,17,389.0,6613.0,Southeast
3,2,Globex Inc,12,Notebook Pack (10),Office Supplies,2023-10-20,2023,Q4,10,2023-10,7,14.99,104.93,West
205,3,Initech,12,Notebook Pack (10),Office Supplies,2023-10-20,2023,Q4,10,2023-10,11,14.99,164.89,Northeast
18,5,Hooli,19,Video Conf License,Software,2023-10-21,2023,Q4,10,2023-10,15,199.99,2999.85,Northeast
84,11,Prestige Worldwide,6,Mechanical Keyboard,Electronics,2023-10-21,2023,Q4,10,2023-10,19,129.99,2469.81,West
93,8,Bluth Company,11,Desk Lamp LED,Furniture,2023-10-30,2023,Q4,10,2023-10,19,39.99,759.81,Southeast
26,2,Globex Inc,17,Project Mgmt License,Software,2023-11-02,2023,Q4,11,2023-11,4,149.99,599.96,West
283,6,Pied Piper,17,Project Mgmt License,Software,2023-11-03,2023,Q4,11,2023-11,15,149.99,2249.85,Midwest
166,14,Waystar Royco,14,Ergonomic Mouse Pad,Office Supplies,2023-11-03,2023,Q4,11,2023-11,2,24.99,49.98,Midwest
104,5,Hooli,16,Cloud Storage 1TB/yr,Software,2023-11-04,2023,Q4,11,2023-11,9,99.99,899.91,West
17,10,Vandelay Industries,4,Office Chair,Furniture,2023-11-06,2023,Q4,11,2023-11,2,389.0,778.0,West
55,5,Hooli,11,Desk Lamp LED,Furniture,2023-11-09,2023,Q4,11,2023-11,15,39.99,599.85,Southwest
194,13,Oceanic Airlines,7,Noise Cancelling Headphones,Electronics,2023-11-15,2023,Q4,11,2023-11,11,249.99,2749.89,Midwest
280,2,Globex Inc,7,Noise Cancelling Headphones,Electronics,2023-11-24,2023,Q4,11,2023-11,19,249.99,4749.81,West
180,14,Waystar Royco,20,Data Analytics Suite,Software,2023-11-26,2023,Q4,11,2023-11,20,299.99,5999.8,Southwest
103,2,Globex Inc,19,Video Conf License,Software,2023-11-26,2023,Q4,11,2023-11,18,199.99,3599.82,Southwest
101,13,Oceanic Airlines,8,Webcam HD,Electronics,2023-11-27,2023,Q4,11,2023-11,11,89.99,989.89,West
247,14,Waystar Royco,5,Monitor 27in,Electronics,2023-11-28,2023,Q4,11,2023-11,20,349.99,6999.8,West
206,8,Bluth Company,18,Antivirus Suite,Software,2023-11-28,2023,Q4,11,2023-11,15,49.99,749.85,West
158,6,Pied Piper,18,Antivirus Suite,Software,2023-12-03,2023,Q4,12,2023-12,6,49.99,299.94,Southwest
138,5,Hooli,8,Webcam HD,Electronics,2023-12-14,2023,Q4,12,2023-12,16,89.99,1439.84,Southeast
266,1,Acme Corp,19,Video Conf License,Software,2023-12-19,2023,Q4,12,2023-12,19,199.99,3799.81,Northeast
190,13,Oceanic Airlines,12,Notebook Pack (10),Office Supplies,2023-12-22,2023,Q4,12,2023-12,9,14.99,134.91,Southwest
277,5,Hooli,1,Laptop Pro 15,Electronics,2023-12-23,2023,Q4,12,2023-12,10,1299.99,12999.9,Southeast
270,14,Waystar Royco,6,Mechanical Keyboard,Electronics,2023-12-24,2023,Q4,12,2023-12,2,129.99,259.98,Southeast
128,15,Cyberdyne Systems,13,Pen Set Premium,Office Supplies,2023-12-30,2023,Q4,12,2023-12,4,12.99,51.96,West
